shoeName, brand, styleID, retailPrice, lowestResellPrice_StockX, lowestResellPrice_Goat, lowestResellPrice_flightClub, id, silhoutte, Colorway, releaseDate, description
Nike Dbreak-Type Dia de los Muertos, Nike, DC5196-458, 100, 117, 110, 110, 6374fd7803a96e36ed3d391f, Nike Dbreak-Type, White/Fuchsia-Orange-Black, 2020-10-15, Part of a larger capsule collection the Daybreak Type 'Día de Muertos' celebrates the Day of the Dead. Inspired by the traditional altars associated with the holiday the shoe's retro-inspired construction emerges with a vibrant look highlighted by stylized detailing and a marigold flower graphic on the lateral heel. The leather heel patches include 'Para Mi' and 'Familia' to complete the design.
Nike ISPA Overreact Sandal Wheat, Nike, CQ2230-700, 160, 160, 99, 99, 6374fd7803a96e36ed3d3923, Nike ISPA Overreact Sandal, Wheat Gold/Brown, 2020-07-31, The ISPA OverReact Sandal 'Club Gold' emerges with a neutral look on its bold outdoor construction. The shoe's layered build features black webbing straps worked into the drawcord lacing system which supports the fit. A large heel pull-loop provides easy on and off while underfoot the rugged tooling includes a React midsole for cushioning. The outsole incoporates rubber cladding under the toe and heel for traction.
Nike Flow 2020 ISPA Spruce Aura, Nike, CI1474-001, 180, 132, 79, 79, 6374fd7803a96e36ed3d3927, Nike Flow 2020 ISPA, Spruce Aura/Black-Light Orewood Brown, 2020-08-13, The ISPA Flow 2020 SE 'Spruce Aura' is a lightweight running shoe with vibrant accents. Built with textile the shoe's upper includes monomesh windows for breathability bolstered by an adaptive lacing system. A heel pull-loop provides easy on and off while underfoot the cored-out foam midsole provides cushioning. The toe and heel of the outsole incorporate translucent rubber for traction.
Nike OverBreak SP College Grey, Nike, DA9784-001, 140, 88, 102, 99, 6374fd7803a96e36ed3d3928, Nike OverBreak SP, College Grey/College Grey, 2021-01-08, Drawing from the Daybreak and OverReact the OverBreak SP 'College Grey' emerges with a subdued look on its bold construction. The shoe's upper is built with textile and synthetic suede finished in neutral tones and secured by multicolor laces that highlight the look. An oversized Swoosh is worked into the side wall while underfoot a React midsole provides cushioning. The stylized outsole includes rubber in high-wear areas for traction.
Nike React Vision White Particle Grey (W), Nike, CW0730-100, 140, 66, 29, 29, 6374fd7803a96e36ed3d3929, Nike React Vision, White/Particle Grey-White, 2020-05-14, The React Vision 'White Iridescent' brings an almost-monochromatic look to its bold performance construction. Built with mesh the upper appears in white save for iridescent detailng on the eyestay. A Particle Grey Swoosh complements the side wall while an external heel counter is included for stability. The tongue sports D/MS/X branding while underfoot a React midsole provides cushioning.
Nike Zoom Double Stacked Black (W), Nike, CI0804-001, 230, 140, 85, 85, 6374fd7803a96e36ed3d392c, Nike Zoom Double Stacked, Black/Black-Barely Volt-Black, 2020-07-02, The Wmns Zoom Double Stacked 'Volt Black' features a contrasting look on its modern performance construction. The shoe's semitranslucent mesh upper appears in black with tonal leather overlaying the heel. Tongue and heel pull-loops provide easy on and off while underfoot the midsole includes layered Zoom Air in the forefoot and heel finished in Volt to provide cushioning.
Nike React Vision Washed Coral (W), Nike, CI7523-600, 140, 124, 88, 88, 6374fd7803a96e36ed3d392e, Nike React Vision, Washed Coral/Sapphire-Laser Orange-Hyper Crimson, 2020-05-16, The Wmns React Vision 'Washed Coral' brings a vibrant look to its bold construction. The shoe's upper is built with perforated mesh accented by a layered eyestay and supported by a TPU heel counter that extends past the heel. Tongue and heel pull-loops provide easy on and off while underfoot the React foam midsole provides cushioning. Rubber pods on the outsole offer traction.
Nike Air Zoom Spiridon Cage 2 White University Blue (W), Nike, CD3613-100, 140, 200, 172, 142, 6374fd7803a96e36ed3d392f, Nike Air Zoom Spiridon, White/Metallic Silver-University Blue, 2020-05-08, A women's shoe the Wmns Air Zoom Spiridon Cage 2 'White University Blue' sports a two-tone look. Built with a mesh base the upper is overlaid by leather with open sections around the collar for breathability. University Blue accents the Swoosh and tongue pull-loop matched underfoot by the cage around the Zoom Air unit which provides cushioning.
Nike Air Zoom Pegasus 37 Black, Nike, BQ9646-005, 120, 100, 70, 70, 6374fd7803a96e36ed3d3931, Nike Air Zoom Pegasus 37, Black/Dark Smoke Grey/Black, 2020-07-16, The Air Zoom Pegasus 37 'Black Dark Grey' brings a blacked-out look to its performance running construction. Built with one-piece textile the upper includes mesh for breathability with a midfoot band supporting the fit. Underfoot the tonal React midsole includes a larger Zoom Air unit in the forefoot for cushioning giving way to a waffle rubber outsole for traction.
Nike Waffle Racer Crater Barely Volt (W), Nike, CT1983-700, 100, 64, 30, 30, 6374fd7803a96e36ed3d3934, Nike Waffle Racer Crater, Barely Volt/Black-Poison Green-Pink Blast, 2020-10-01, The Wmns Waffle Racer Crater 'Barely Volt' emerges with a vibrant look on its sustainable construction. The shoe's upper features a Barely Volt base highlighted by the Swoosh branding and prominent stitching. Grey suede appears at the forefoot and heel while underfoot the Crater foam midsole incorporates recycled materials giving way to a prominent waffle rubber outsole for traction.
Nike ISPA Road Warrior Sail, Nike, CI0983-100, 500, 550, 527, 527, 6374fd7803a96e36ed3d3935, Nike ISPA Road Warrior, Sail/Multi-Color, 2020-07-17, Inspired by numerous Nike shoes the ISPA Road Warrior 'Volt' emerges with a bold construction. Serving as a nod to the Air Zoom Alphafly Next% the floating open heel draws from early Nike Shox prototypes. The Air Zoom BB NXT influence emerges on the double-stacked Zoom Air pods underfoot. The upper itself includes a knit patch construction that works with a split toe for stability.
Nike Flow 2020 ISPA Medium Olive, Nike, CI1474-200, 180, 89, 90, 90, 6374fd7803a96e36ed3d3937, Nike Flow 2020 ISPA, Medium Olive/Persian Violet, 2020-08-13, The ISPA Flow 2020 SE 'Medium Olive' features vibrant tooling on its lightweight construction. The shoe's upper is built with textile accented by a camo-style pattern throughout its construction. Monomesh windows are included for breathability while a unique lacing system supports the fit. Underfoot the foam midsole provides cushioning while highlighting the look giving way to a semitranslucent rubber outsole for traction.
Nike React Vision Light Orewood Brown, Nike, CD4373-103, 140, 121, 115, 115, 6374fd7803a96e36ed3d393c, Nike React Vision, Light Orewood Brown/Coastal Blue-Sail, 2020-08-10, The React Vision 'Light Orewood Brown' brings a largely neutral look to its bold construction. Built with seamless mesh the upper is highlighted by the layered eyestay while exposed stitching adds to the aesthetic. Tongue and heel pull-loops provide easy on and off with an external heel counter providing stability. Underfoot a React midsole is included for cushioning giving way to an outsole with traction pods.
Nike Joyride Run Flyknit Pure Platinum, Nike, AQ2730-011, 180, 129, 101, 101, 6374fd7803a96e36ed3d3940, Nike Joyride Run Flyknit, Pure Platinum/Black/Iron Grey/Racer Blue, 2020-07-16, The Joyride Run Flyknit 'Black Iron Grey' brings a simple colorway to its modern performance construction. The shoe's knit upper is supported by an inner bootie construction with a one-piece foam collar for comfort. The tongue accents the look while underfoot the foam midsole incorporates a series of beads in strategically placed pockets to provide cushioning.
Nike Air Tailwind 79 Worldwide White Volt Blue Fury, Nike, CZ5928-100, 90, 69, 40, 40, 6374fd7803a96e36ed3d3941, Nike Air Tailwind 79, White/Blue Fury-Black-Volt, 2020-07-09, The Air Tailwind 79 'Worldwide Pack' brings vibrant branding to its classic construction. Built with nylon the shoe's neutral upper is overlaid by black suede with the mismatched Swooshes in Blue Fury and Volt. More Volt marks the heel patch and tongue tag while underfoot a foam midsole gives way to a waffle rubber outsole for traction.
Nike ZoomX Vista Grind White Multi (W), Nike, CQ9500-100, 160, 70, 75, 65, 6374fd7803a96e36ed3d3946, Nike ZoomX Vista Grind, White/Vivid Purple-Laser Crimson-Green Strike, 2020-04-22, The Wmns ZoomX Vista Grind 'Green Strike Vivid Purple' brings a vibrant look to its bold construction. Featuring a recycled design the shoe's lifted midsole incorporates production scraps left over from ZoomX runners. Up top the shoe emerges with a transparent textile build bolstered by no-sew overlays and supported by an external heel counter that provides stability.
Nike ACG Air Nasu Black Olive, Nike, CV1779-001, 120, 70, 49, 49, 6374fd7803a96e36ed3d394a, Nike ACG Air Nasu, Black/Cargo Khaki, 2020-08-08, The ACG Air Nasu 'Black Cargo Khaki' features a subdued look on its retro-inspired construction. The shoe's upper is built with black mesh bolstered by no-sew overlays and accented by reflective eyelets. A heel pull-loop provides easy on and off while underfoot the speckled midsole houses Air in the heel to provide cushioning. A lugged rubber outsole is included for traction.
Nike Shox R4 Metallic Gold Black, Nike, 104265-702, 140, 140, 175, 175, 6374fd7803a96e36ed3d394b, Nike Shox R4, Metallic Gold/Black, 2020-06-08, The Shox R4 'Metallic Gold' emerges with a vibrant contrasting look. Built with a mix of perforated leather and synthetic the upper appears in a mix of black and metallic gold. Underfoot the heel of the midsole incorporates the silhouette's signature Shox columns working with phylon in the forefoot for cushioning.
Nike Air Zoom Spiridon Cage 2 Varsity Royal (2020), Nike, CJ1288-002, 140, 205, 229, 229, 6374fd7803a96e36ed3d394c, Nike Air Zoom Spiridon, Metallic Silver/Varsity Royal-White-Black, 2020-06-04, Bringing back the 2003 runner the Zoom Spiridon Cage 2 'Varsity Royal' released in June 2020. The shoe's upper features a dual-layer mesh construction overlaid by synthetic leather and finished in a mix of Varsity Royal and metallic silver. Underfoot the foam midsole houses the classic caged Zoom Air unit in the heel.
Nike ACG Nasu Gore-tex Black, Nike, CW5924-001, 140, 123, 100, 100, 6374fd7803a96e36ed3d394d, Nike ACG Nasu, Black/Dark Grey, 2020-11-12, Inspired by Japan's Mount Nasu the ACG Air Nasu Gore-Tex 'Black Dark Grey' emerges with a weatherized construction. The shoe's textile upper appears in black accented by reflective detailing on the laces eyelets and heel pull-loop. Gore-Tex adds a waterproof construction to the design while underfoot the midsole includes speckling throughout giving way to a lugged rubber outsole for traction.
Nike Air Max Zephyr Green Abyss, Nike, CV8837-001, 180, 158, 120, 120, 6374fd7803a96e36ed3d394f, Nike Air Max Zephyr, Grey Fog/Green Abyss-Aquamarine, 2020-12-02, The Air Max Zephyr 'Green Abyss' brings a vibrant look to its progressive construction. The shoe's mesh upper appears in Green Abyss and Aquamarine overlaid by Grey Fog synthetic leather and sporting Air bubbles highlighted by orange Swoosh branding. The tongue also includes an Air bubble that doubles as the tongue tag while underfoot the 720 Max Air unit in the midsole provides cushioning giving way to a translucent rubber outsole for traction.
Nike Daybreak Topaz Gold Cedar, Nike, CZ0614-700, 100, 44, 55, 55, 6374fd7803a96e36ed3d3951, Nike Daybreak, Topaz Gold/Cedar-Lemon Wash-Summit White, 2020-05-01, The Daybreak SP 'Topez Gold' emerges with a contrasting look. Updating the 1979 runner the shoe's upper is built with Nexkin overlaid by hairy suede and finished primarily in Topaz Gold. The Swoosh branding and heel patch contrast the look in Cedar while underfoot a white foam midsole gives way to a rubber outsole with prominent waffle pattern for traction.
Nike Zoom Gravity Black Metallic Silver, Nike, BQ3202-001, 90, 95, 55, 55, 6374fd7803a96e36ed3d3953, Nike Zoom Gravity, Black/Wolf Grey-White-Metallic Silver, 2020-01-01, The Zoom Gravity 'Black' brings a simple colorway to its running construction. Designed for shorter runs the shoe's upper is built with aerodynamic mesh finished primarily in black with silver around the Swoosh branding. An upturned collar is designed to reduce Achilles irritation while underfoot the dual-density foam midsole includes Zoom Air in the forefoot for cushioning.
Nike React Infinity Run Flyknit Premium Pink Blast (W), Nike, CU0430-500, 160, 93, 60, 60, 6374fd7803a96e36ed3d3956, Nike React Infinity Run Flyknit Premium, Violet Ash/Pink Blast/Atomic Pink/Dark Smoke Grey, 2020-08-07, The Wmns React Infinity Run Flyknit Premium 'Violet Ash' brings a vibrant look to its performance running construction. The shoe's one-piece Flyknit upper sports a neutral finish overlaid by a no-sew skin around the heel with geometric designs. Underfoot the React foam midsole sports an elevated stack height and further color giving way to a rubber outsole for traction.
Nike Air Zoom Spiridon Cage 2 size? Carnaby, Nike, CW7482-100, 140, 110, 150, 150, 6374fd7803a96e36ed3d3957, Nike Air Zoom Spiridon Cage 2, White/Pink-Teal-Yellow-Black, 2020-07-11, Nike teamed up with the UK retailer to create the size? x Air Zoom Spiridon Cage 2 'Carnaby Street.' Inspired by the historic shopping district in London's West End the shoe's upper is built with mesh overlaid by suede and leather and finished in a vibrant mix of hues. The heel also sports 'Welcomes the World' while a caged Zoom Air unit in the heel provides cushioning.
