shoeName, brand, styleID, retailPrice, lowestResellPrice_StockX, lowestResellPrice_Goat, lowestResellPrice_flightClub, id, silhoutte, Colorway, releaseDate, description
Jordan 1 Mid Coconut Milk (W), Jordan, BQ6472-121, 120, 120, 93, 93, 6374fd9903a96e36ed3d4446, Jordan 1 Mid, Coconut Milk/Black-Summit White-White, 2022-02-04, Modeled after the 1985 original with added neutral tones is the women's Air Jordan 1 Mid 'Coconut Milk.' The leather upper features a clean white base with cream-colored overlays and a black signature Swoosh. A woven Jumpman tongue tag sits atop and a retro Wings logo is stamped on the lateral ankle. It's built on a traditional rubber cupsole with encapsulated Air-sole cushioning under the heel.
Jordan 1 Low Mocha, Jordan, DC6991-200, 100, 197, 175, 175, 6374fd9903a96e36ed3d4447, Jordan 1 Low, Light Chocolate/Crimson Bliss-Black-Sail, 2021-11-19, Adding refreshed details to a low-profile silhouette modeled after the 1985 original is the Air Jordan 1 Low 'Mocha.' The upper combines a white leather base with brown suede overlays with a black nylon tongue that features a pink embroidered Jumpman. The same pastel hue is featured on the collar lining featuring soft quilted textile for a cozy fit. A reflective heel tab improves visibility at night. The low-top is built on a standard rubber cupsole with an Air-sole unit in a lightweight foam wedge.
Jordan 1 Retro High OG Hand Crafted, Jordan, DH3097-001, 170, 149, 135, 135, 6374fd9903a96e36ed3d4448, Jordan 1 Retro High OG, Black/Archaeo Brown-Dark Chocolate, 2021-12-18, Adding a brighter color palette to the iconic silhouette is the Air Jordan 1 High OG 'Crafted.' Its' upper is a white leather base with brown nubuck forefoot overlays green nubuck eyestays a magenta leather heel overlay and reflective silver trim along with the quarter panel and heel. The sneaker has a stitched leather Wings logo on the lateral collar flap two-tone dyed laces and a standard Nike-branded woven tag on the nylon tongue and is built on a rubber cupsole with Air-sole cushioning.
Jordan 1 High Zoom Air CMFT Pumpkin Spice, Jordan, CT0978-200, 140, 118, 112, 112, 6374fd9903a96e36ed3d444a, Jordan 1 High Zoom Air CMFT, Black/Orange/White, 2022-01-05, Adding fall color hues on an updated version of the sneaker icon is the Air Jordan 1 High Zoom Comfort 'Pumpkin Spice.' The upper combines smooth black suede with textured suede overlays in a subtle orange finish. A cut-out Swoosh reveals a crisp white underlay while a retro Wings logo is stamped in black on the lateral collar flap. Plush exposed foam on the collar and tongue provides a comfortable fit and a Zoom Air unit is featured underneath.
Nike Air Force 1 Low '07 White Black Pebbled Leather, Nike, CT2302-100, 90, 85, 68, 59, 6374fd9903a96e36ed3d444d, Nike Air Force 1 Low '07, White/Black, 2021-01-14, The Air Force 1 '07 'White Black' brings a classic two-tone look to its signature basketball construction. The shoe's upper is built with tumbled leather finished in white and contrasted by black on the Swoosh branding heel patch and tongue tag. Perforations on the toe box provide breathability while underfoot the midsole houses Air in the heel for cushioning. A concentric rubber outsole is included for traction.
Jordan 1 Mid SE Dark Chocolate, Jordan, DC7294-200, 130, 130, 137, 133, 6374fd9903a96e36ed3d444e, Jordan 1 Mid SE, Dark Chocolate/Archaeo Brown/Black/Crimson Bliss, 2021-11-26, The Air Jordan 1 Mid SE 'Dark Chocolate' gives a new iteration of the legendary shoe design renewed in Dark Chocolate and Archaeo Brown. Its upper spotlights a leather base with overlays and the standard Wings’ Logo. On the upper a Swoosh branding emphasizes the design with a Nike branded nylon tongue. The midsole is built on top of a rubber outsole with a circular build for traction.
Jordan 1 Retro High Court Purple White, Jordan, 555088-500, 170, 231, 217, 200, 6374fd9903a96e36ed3d4450, Jordan 1 Retro High, Court Purple/White-Black, 2020-04-11, An unofficial follow-up to a 2018 release the Air Jordan 1 Retro High OG 'Court Purple 2.0' dropped in 2020. Sporting 'Chicago'-esque color blocking the shoe's upper features Court Purple overlays throughout. Otherwise finished in white and black the tooling adds a final hit of Court Purple via the concentric outsole.
Jordan 1 Retro High Black Metallic Gold (2020), Jordan, 555088-032, 170, 165, 160, 160, 6374fd9903a96e36ed3d4451, Jordan 1 Retro High, Black/Black-Metallic Gold, 2020-11-30, The Air Jordan 1 Retro High OG 'Black Metallic Gold' brings an elevated construction to go with its elevated colorway. The shoe's upper is built with patent leather finished in black and highlighted by metallic gold on the 'Wings' logo Swoosh branding collar and tongue tag. Perforations on the toe box provide breathability while underfoot more metallic gold marks the stitching around the Air midsole.
Nike Air Max 1 Travis Scott Cactus Jack Saturn Gold, Nike, DO9392-700, 150, 170, 165, 160, 6374fd9903a96e36ed3d4458, Nike Air Max 1, Saturn Gold/Tea Tree Mist/Tent, 2022-05-27, Travis Scott and Nike team up for an outdoor-inspired shoe in the Nike Air Max 1 'Saturn Gold.' It has a monochrome yellow palette throughout an upper crafted from breathable mesh with stitched leather overlays. It features two-tone rope laces and brown webbing straps that are integrated into the laces and heel overlay with mismatched Cactus Jack and Nike logos on each shoe. A rubber Cactus Jack patch is on the tongue with the rapper's trademark reverse Swoosh on the lateral side. The one-note finish extends to a wedge-shaped foam midsole with Air-sole cushioning in the heel and a waffle-tread rubber outsole underfoot.
Jordan 1 Retro High Element Gore-Tex Black Particle Grey, Jordan, DB2889-001, 200, 155, 144, 144, 6374fd9903a96e36ed3d4459, Jordan 1 Retro High Element, Black/Chile Red/Particle Grey/Sail, 2021-12-04, Updating the iconic silhouette with a new build designed to handle weather is the Air Jordan 1 High Element Gore-Tex 'Black Particle Grey.' A waterproof Gore-Tex membrane lines the upper which is constructed from dark green textile with nubuck overlays in black and grey. 3M reflective Swooshes offer more visibility in low-light conditions and a crimson Nike Air logo is on the woven tongue tag with a Gore-Tex wordmark stamped on the later heel. The sneaker is built on an outsole of translucent and opaque black rubber.
Jordan 1 Low Green Toe, Jordan, 553558-371, 100, 162, 129, 129, 6374fd9903a96e36ed3d4462, Jordan 1 Low, Noble Green/White/Black/Pollen, 2021-10-12, The Air Jordan 1 Low 'Green Toe' displays a new take of the legendary shoe design renewed in Noble Green and Pollen. Its upper spotlights a leather base with overlays and the signature Jordan Wings’ Logo. On the upper a Swoosh emphasizes the design with a breathable nylon tongue. The midsole is built on top of a rubber outsole with a circular build for traction.
Nike Air Force 1 Mid '07 White, Nike, 315123-111/CW2289-111, 95, 87, undefined, undefined, 6374fd9903a96e36ed3d4464, Nike Air Force 1 Mid '07, White/White, 2016-01-01, The Nike Air Force 1 Mid White '07 features a smooth white leather upper with matching overlays and Swooshes. From there a velcro strap with Nike Swoosh embroidery and a matching Air sole completes the design.The Nike Air Force 1 Mid White '07 was re-released in December of 2015 and retailed for $95.
Jordan 1 Retro High OG Dark Marina Blue (GS), Jordan, 575441-404, 130, 100, 88, 88, 6374fd9903a96e36ed3d4467, Jordan 1 Retro High OG, Dark Marina Blue/Black-White, 2022-02-16, The high-top Air Jordan 1 Retro High OG GS 'Dark Marina Blue' is a kid shoe that dresses the classic silhouette in a simple two-tone color scheme. Its' leather upper combines a stealthy black base with contrasting blue overlays at the forefoot and heel. A Nike tag is woven on the breathable nylon tongue while a retro Wings logo is on the lateral collar flap. On the bottom is a standard rubber cupsole with an Air-sole heel unit in a lightweight foam wedge.
Jordan 1 Retro High Silver Toe (W), Jordan, CD0461-001, 170, 160, 147, 125, 6374fd9903a96e36ed3d4468, Jordan 1 Retro High, Black/Metallic Silver-White-Black, 2021-02-19, Recalling the 2018 Air Jordan 1 'Gold Toe' the Wmns Air Jordan 1 Retro High OG 'Silver Toe' instead looks to a different precious metal. Rather than patent leather the shoe's upper is built with standard leather finished in white and black and highlighted by metallic silver on the collar heel and of course toe box. Underfoot the white Air midsole provides cushioning giving way to a black rubber outsole with a concentric pattern for traction.
Jordan 1 Retro High OG Visionaire, Jordan, 555088-702, 170, 126, 102, 102, 6374fd9903a96e36ed3d4469, Jordan 1 Retro High OG, Volt/Black/Sail, 2022-06-11, The Air Jordan 1 Retro High OG 'Visionaire' takes an original color block and updates it with a bold and vibrant hue. A white leather base is accented with black laces Wings logo and Swoosh while Volt pops across the forefoot overlays heel and ankle area. A white midsole and black outsole complete the look.
Jordan 1 Retro Low OG Mystic Navy, Jordan, CZ0790-041, 130, 95, 107, 107, 6374fd9903a96e36ed3d446a, Jordan 1 Retro Low OG, Black/Mystic Navy-White, 2022-06-30, The Air Jordan 1 Retro Low OG 'Mystic Navy' gets a colorway resembling another original from 1985. An all-leather upper features a black base with hits of contrasting dark navy on the toe box heel counter and Swoosh. Mystic Blue can be found on the tongue tag on the NIKE AIR while a black Wings logo is emblazoned on both heels of the shoe. A contrasting white midsole adds a hit of color embedded with encapsulated Nike Air units for cushioning. 
Jordan 1 Low Fragment x Travis Scott, Jordan, DM7866-140, 150, 1067, 825, 825, 6374fd9903a96e36ed3d446b, Jordan 1 Low, White/Black-Royal- Sail, 2021-08-13, The Fragment Design x Travis Scott x Air Jordan 1 Retro Low released as part of a collaboration with the Houston rapper and Japanese imprint. Featuring a colorway that recalls previous fragment design collaborations the shoe's upper is built with a white leather base overlaid by black and royal blue and complemented by inverted Swoosh branding on the lateral side. The heel patch of the left shoe includes Cactus Jack branding and a smiley face logo while fragment's lightning bolt marks the right shoe. Underfoot a two-tone rubber cupsole anchors the design.
Jordan 1 Retro High White University Blue Black (GS), Jordan, 575441-134, 130, 259, 285, 260, 6374fd9903a96e36ed3d446c, Jordan 1 Retro High, White/University Blue-Black, 2021-03-06, Giving the nod to Michael Jordan's college alma mater the Air Jordan 1 Retro High OG GS 'University Blue' is a grade-school iteration of the shoe. Built with a white tumbled leather base the shoe's upper is highlighted by University Blue overlays conrasted by black on the Swoosh collar and laces. Perforations on the toe box provide breathability while underfoot an Air midsole gives way to a blue concentric rubber outsole for traction.
Jordan 1 Retro High University Blue (TD), Jordan, AQ2665-134, 60, 188, 158, 90, 6374fd9903a96e36ed3d446f, Jordan 1 Retro High, University Blue/White-Black-University Blue, 2021-03-06, Paying tribute to Michael Jordan's college alma mater the Air Jordan 1 Retro High OG TD 'University Blue' is a toddlers' iteration of the shoe. The upper is built with leather finished in a mix of white and University Blue with contrast provided by the Swoosh and collar. Underfoot a foam sole unit is included to provide cushioning.
Nike Air Force 1 High '07 SP Billie Eilish Sequoia, Nike, DM7926-300, 180, 98, 91, 91, 6374fd9903a96e36ed3d4471, Nike Air Force 1 High '07 SP, Sequoia/Sequoia/Sequoia, 2022-10-14, The iconic Air Force 1 gets a modern reinvention with the Billie Eilish x Nike Air Force 1 High ‘07 SP ‘Sequoia.’ In a bulky design with five closure straps affixed with modern hardware the upper in synthetic nubuck is delivered in an earthy dark green. Underfoot the shoe is true to its heritage roots with Air cushioning delivering lasting comfort on a rubber cupsole also in green. The singer's profile logo adorns the lace dubraes and 'Billie Eilish' is emblazoned on the rear of the footbed.
Jordan 1 Mid Armory Navy (GS), Jordan, 554725-411, 85, 96, 95, 75, 6374fd9903a96e36ed3d4473, Jordan 1 Mid, Armory Navy/White-Black, 2022-03-29, The Air Jordan Mid GS 'Armory Navy' is a shoe available in big kid sizing that injects new energy to the classic silhouette via a refreshed color palette. The leather upper features a pristine white base dark teal overlays and a black mid-cut collar. It features a Jumpman icon on the woven tongue tag and a standard Wings logo stamped on the lateral ankle. It's built on a durable rubber cupsole with encapsulated Air-sole cushioning under the heel.
Nike Air Max 1 Patta Waves Noise Aqua (with Bracelet), Nike, DH1348-004, 160, 162, 176, 176, 6374fd9903a96e36ed3d4475, Nike Air Max 1, Metallic Silver/Noise Aqua-Pure Platinum, 2021-11-04, Patta and Nike came together again to bring the Patta x Nike Air Max 1 'Noise Aqua.' The standout feature is a wavy suede mudguard rendered in a bright blue finish with an embroidered mini-Swoosh on the lateral forefoot. The remaining upper is made from matte silver mesh with white leather overlays and a blue suede Swoosh. The mesh tongue features a woven Patta tag and an embroidered Nike Air branding rests on the back heel. Lightweight cushioning is featured by a pre-yellowed polyurethane midsole with a visible Air unit under the heel.
