,qid,docid,docno,rank,score,text,shoeName,query,relevance score
59,2,1541,6374fd5403a96e36ed3d218e,9,5.526967149,Nike's Air Zoom Pegasus 36 Trail blends off-road adaptations with the model's running features. Launched in October 2019 this iteration sports a Beechtree mesh and synthetic upper enhanced with a dual-toned Flywire lacing system a robust toe cap and reflective heel elements. A terrain depiction replaces the Swoosh on the medial side. Zoom Air units in the Cushlon midsole and a vibrant rugged outsole finish the shoe.,Nike Air Zoom Pegasus 36 Trail Beechtree,Trail running shoes,5
60,2,617,6374fd7403a96e36ed3d388f,10,5.473714128,The Fresh Foam Hierro v6 'Black Spruce Timberwolf' brings a subdued colorway to its trail-running construction. The shoe's one-piece mesh upper incorporates TPU yarns woven into the build with a Toe Protect overlay further supporting the fit. A seamless heel counter offers stability with laser perforations and a mesh tongue included for breathability. A Fresh Foam midsole underfoot provides cushioning giving way to a lugged Vibram rubber outsole for traction.,New Balance Fresh Foam Hierro v6 Black Spruce,Trail running shoes,5
61,2,1546,6374fd5403a96e36ed3d219d,11,5.473714128,The Pegasus Trail 2 Gore-Tex 'Dark Sulfur Orange' emerges with a weatherized build on its performance running construction. Finished in a neutral series of hues the upper is built with mesh bolstered by a Gore-Tex inner lining. As a result the shoe's medial side includes Gore-Tex branding while the lateral side sports dual Swoosh branding. Underfoot a React foam midsole provides cushioning with a bike-tire tread on the outsole for traction.,Nike Pegasus Trail 2 Gore-Tex Dark Sulfur Orange,Trail running shoes,5
62,2,383,6374ff4bc30ceb3748b48588,12,5.421477514,Delivering a sleek colorway of a performance running shoe made for harsher weather is the Nike Pegasus Trail 3 GTX 'Triple Black.' The seamless upper is made from black textile with tonal Gore-Tex branding on the toe box nodding to the waterproof lining of the interior. The midfoot is supported by a dynamic-fit band while a pull tab at the heel allows easy on and off. On the bottom is a matching black Nike React midsole with a durable lugged rubber outsole.,Nike Pegasus Trail 3 Gore-Tex Black Dark Smoke Grey,Trail running shoes,5
63,2,1373,6374fd7803a96e36ed3d3ba8,13,5.421477514,The Pegasus Trail 2 Gore-Tex 'Black Metallic Dark Grey' brings a neutral look to its performance running construction. The shoe's mesh upper appears in black Metallic Dark Grey and Iron Grey with Gore-Tex Invisible Fit technology supporting the build. The tongue and heel branding offer reflective detailing while underfoot a full-length React foam midsole provides cushioning. The rubber outsole incorporates a bike-tire tread for traction.,Nike Pegasus Trail 2 Gore-Tex Black,Trail running shoes,5
64,2,1372,6374fd7803a96e36ed3d3ba7,14,5.319939285,The Free Run Trail Crater 'Cream Orange' brings a minimalist look to its flexible construction. The shoe's upper is built with a mix of mesh and transparent ripstop highlighted by the orange hits on the eyelets and Swoosh branding joined by a similar hit on the tongue tag. A heel pull-loop is included for easy on and off while underfoot a Crater foam Nike Free midsole provides cushioning working with flex grooves for flexibility. The rubber pods on the outsole include Nike Grind offering traction.,Nike Free Run Trail Crater Cream Orange,Trail running shoes,5
65,2,642,6374fd6e03a96e36ed3d344a,15,5.27357539,Showcasing a one-note finish is the Nike women's Pegasus Trail 3 GTX 'Triple Black.' The seamless textile upper is lined in waterproof Gore-Tex and equipped with a gaiter-style collar that keeps trail debris out of the shoe. A Nike React midsole has a dynamic fit band system that adds midfoot support with a bike tire-inspired traction pattern on the lugged rubber outsole.,Nike Pegasus Trail 3 Gore-Tex Black Dark Smoke Grey (W),Trail running shoes,5
66,2,540,6374fd7403a96e36ed3d3783,16,5.270583212,The Bandier x New Balance women’s 327 ‘White Workwear’ maintains the retro silhouette with a modernized interpretation as part of a capsule collection with the New York-based activewear brand. A perforated leather upper layered with tan suede overlays at the forefront and heel is highlighted by an oversized tan suede 'N' logo with contrasting navy leather trim. Its lugged gum rubber outsole borrowed from the 355 trail running shoe offers lightweight cushioning with its full-length EVA midsole.,New Balance 327 Bandier Workwear Indigo (W),Trail running shoes,1
67,2,1548,6374fd5403a96e36ed3d21a5,17,5.233543015,Featuring an All Conditions Gear-inspired colorway the Wmns Pegasus Trail 2 'Thunder Blue' is a trail runner. The shoe's upper is built with textile supported by a faux gaiter on the collar and a coated mesh cage at the midfoot. A heel pull-loop provides easy on and off while underfoot a speckled React midsole provides cushioning giving way to a bright orange outsole with a lugged traction pattern and 'fangs' that climb up the toe.,Nike Pegasus Trail 2 Thunder Blue (W),Trail running shoes,5
68,2,491,6374fd7403a96e36ed3d367a,18,5.127861046,Bringing together the Japanese retailer with the Boston-based sportswear brand again is the Realtree x atmos x new Balance 327 'Camo.' The outdoors and hunting inspired the theme of the progressive lifestyle runner with a Realtree EDGE camouflage pattern throughout the canvas upper orange suede eyestay foorefoot overlay and webbing pull tab with hairy brown suede on the heel overlay. A black 'N' logo decorates the sneaker's lateral side and an off-white EEVA midsole is supported by a lugged rubber outsole inspired by the 355 trail running shoe.,New Balance 327 Atmos Realtree,Trail running shoes,1
69,2,2271,6374ff48c30ceb3748b481d2,19,4.669659953,Presenting a lifestyle runner that combines breathable comfort with a natural stride is the Nike Free Run Trail 'Thunder Blue.' The upper is made up of a perforated blue suede overlay atop an airy mesh base in a reddish-orange hue. A secured fit is offered via the low-top's bootie-style construction while a webbing pull tab at the heel provides easy on and off access. It's built on a cream-colored Nike Free midsole supported by durable black rubber pods.,Nike Free Run Trail Thunder Blue,Trail running shoes,5
70,2,1290,6374fd7803a96e36ed3d3914,20,4.634453063,The Pegasus Trail 2 'Dark Smoke Grey' brings a neutral look to its trail-ready construction. Built with a mesh base the upper is bolstered by a midfoot cage and a faux gaiter piece around the collar. A heel pull-loop provides easy on and off while underfoot the midsole incorporates React foam for cushioning. The rubber outsole includes durable nubs for traction.,Nike Pegasus Trail 2 Black Dark Smoke Grey,Trail running shoes,5
71,2,409,6374ff4bc30ceb3748b485cc,21,4.582202429,The Nike React Element 87 'Anthracite' is designed with walking in mind particularly in urban environments. Marked by a contrasting colorway of pure black and white the sneaker features a semi-translucent top made of transparent TPE yarn fabric with a low-ride Swoosh that merges with the midsole and is surrounded by a wavy trail-running lace scheme made of leather suede and reflective detail. Its wide drilled midsole reaction sports translucent black plugs that remain for traction underfoot.,Nike React Element 87 Anthracite Black,Trail running shoes,2
72,2,1516,6374fd5403a96e36ed3d2136,22,4.570237326,The Wmns Pegasus Trail 2 'Dark Smoke Grey' is a women's iteration of the shoe. The shoe's upper is built with a black mesh base overlaid by a faux gaiter piece around the collar. The breathable neutral look is cushioned underfoot by a React foam midsole while the outsole sports durable nubs to provide traction. A heel pull-loop provides easy on and off.,Nike Pegasus Trail 2 Dark Smoke Grey (W),Trail running shoes,5
73,2,1274,6374fd7803a96e36ed3d38f3,23,4.542221288,The Pegasus Trail 2 'Barely Volt' sports a vibrant upper and neutral tooling. The shoe's upper is built with mesh supported by a midfoot cage and a faux gaiter piece around the collar. Underfoot a speckled React midsole provides cushioning giving way to a prominent rubber outsole for traction.,Nike Pegasus Trail 2 Barely Volt Poison Green,Trail running shoes,5
74,2,449,6374fd7403a96e36ed3d35a9,24,4.51636731,Reuniting the classic footwear brand with the Boston-based sportswear brand is the Salehe Bembury x New Balance 574 YURT 'Team Forest Green.' The updated version of the popular lifestyle runner has an earthy palette that leans into the shoe's trail running history. A high-pitch whistle is built into the back of the upper crafted from navy open mesh with reflective detailing and shaggy suede overlays in a dark grey finish. A tonal 'N' logo is outlined in crimson leather while a small tab on the lateral side displays Salehe Bembury branding. It's built on a segmented midsole with ABZORB SBS cushioning in the heel and a ROLLBAR support post for improved stability.,New Balance 574 YURT Salehe Bembury Team Forest Green,Trail running shoes,4
75,2,1504,6374fd5403a96e36ed3d210d,25,4.436062474,Presenting a trail runner made for harsher weather is the Nike Pegasus Trail 3 GTX 'Oil Green.' Waterproof Gore-Tex lines the green textile upper with tonal no-sew overlays and a gaiter collar to prevent debris and moisture from entering. An orange pull tab at the heel allows easy on and off while on the bottom is a black Nike React midsole with a durable rubber outsole with outdoor lugs.,Nike Pegasus Trail 3 Gore-Tex Oil Green Iron Grey Total Orange,Trail running shoes,5
76,2,2273,6374ff48c30ceb3748b481f6,26,4.253959947,Bringing back one of the Air Mowabb's OG color schemes the Air Mowabb OG 'Trail End Brown' 2015 features a suede upper finished in Trail End Brown tones with a complementary black external heel counter for support. The neoprene inner bootie sports contrasting purple and orange hues while a contrasting ACG logo on the ankle adds a retro finish. The heel branding and outsole bring additional hits of bright orange.,Nike Air Mowabb ACG Trail End Brown (2015),Trail running shoes,5
77,2,2210,637501711cb69837c6530149,27,4.245301784,The Zoom Wildhorse 6 'Black' brings a neutral look to its trail construction. The shoe's upper is built with ripstop and mesh supported by a no-sew overlay on the toe. A heel pull-loop provides easy on and off while a white Swoosh contrasts the side wall. Underfoot a two-tone phylon midsole provides cushioning giving way to a lugged rubber outsole for traction.,Nike Wildhorse 6 Off Noir,Trail running shoes,5
78,2,172,6374feabeae4ab372ce3e73e,28,4.080813056,The Gel Nandi High Gore-Tex 'Winterized Pack' updates the Gel Nandi trail shoe with a sneakerboot construction. Featuring a weatherized build the shoe's layered construction emerges in a mix of suede and textile finished in Graphite Grey and black and highlighted by teal throughout including on the webbing straps. A heel pull-loop provides easy on and off while underfoot a Gel Nandi midsole includes Gel for cushioning giving way to a lugged rubber outsole for traction.,ASICS Gel-Nandi Hi G-TX Winterized Pack (2020),Trail running shoes,2
79,2,1398,6374fd7803a96e36ed3d3be1,29,3.944481478,Nike’s React Element 87 collaborated with Japanese retailer UNDERCOVER to launch a quartet of new colorways in 2018 including this Volt version. The shoe features a translucent textile upper atop a blue all-terrain outsole. Distinguished by its deconstructed look the Volt reveals layered panels with exposed stitching and rugged trail-style laces. Low-slung Swooshes and UNDERCOVER branding at midfoot round off the look.,Nike React Element 87 Undercover Volt,Trail running shoes,2
80,2,1531,6374fd5403a96e36ed3d2168,30,3.940546024,Featuring a neutral look the Wmns Pegasus Trail 2 Gore-Tex 'Desert Dust Mauve' is a performance runner with updated technology. Namely the shoe's inner lining incorporates Gore-Tex to waterproof the build noted by the Gore-Tex branding on the medial side. The shoe's mesh upper otherwise appears in neutral tones with reflective detailing on the tongue and heel for visibility in low-light conditions. Underfoot the React foam midsole provides cushioning with a bike-tread pattern on the outsole for traction.,Nike Pegasus Trail 2 Gore-Tex Desert Dust (W),Trail running shoes,5
